Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD17A2H_006_Line_Y_500m,MOD17A2H_006_Sample_X_500m,MOD17A2H_006_Gpp_500m,MOD17A2H_006_PsnNet_500m,MOD17A2H_006_Psn_QC_500m,MOD17A2H_006_Psn_QC_500m_bitmask,MOD17A2H_006_Psn_QC_500m_MODLAND,MOD17A2H_006_Psn_QC_500m_MODLAND_Description,MOD17A2H_006_Psn_QC_500m_Sensor,MOD17A2H_006_Psn_QC_500m_Sensor_Description,MOD17A2H_006_Psn_QC_500m_DeadDetector,MOD17A2H_006_Psn_QC_500m_DeadDetector_Description,MOD17A2H_006_Psn_QC_500m_CloudState,MOD17A2H_006_Psn_QC_500m_CloudState_Description,MOD17A2H_006_Psn_QC_500m_SCF_QC,MOD17A2H_006_Psn_QC_500m_SCF_QC_Description
Canada,N1969-B,67.9979,-133.471,2020-06-09,h12v02,480.0,2399.0,0.0572,0.0508,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-06-17,h12v02,480.0,2399.0,0.0301,0.0268,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-06-25,h12v02,480.0,2399.0,0.0598,0.0515,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-07-03,h12v02,480.0,2399.0,0.0329,0.0289,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-07-11,h12v02,480.0,2399.0,0.0314,0.0283,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-07-19,h12v02,480.0,2399.0,0.0458,0.041,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-07-27,h12v02,480.0,2399.0,0.0597,0.0491,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-08-04,h12v02,480.0,2399.0,0.0122,0.0108,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-08-12,h12v02,480.0,2399.0,0.0319,0.0281,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-08-20,h12v02,480.0,2399.0,0.0428,0.0378,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-08-28,h12v02,480.0,2399.0,0.0188,0.0166,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-09-05,h12v02,480.0,2399.0,0.0082,0.0071,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-09-13,h12v02,480.0,2399.0,0.0083,0.0072,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-09-21,h12v02,480.0,2399.0,0.002,0.0016,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2020-09-29,h12v02,480.0,2399.0,0.0052,0.0022,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2020-10-07,h12v02,480.0,2399.0,0.0021,-0.001,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2020-10-15,h12v02,480.0,2399.0,0.0,0.0,81.0,0b01010001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2020-10-23,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2020-10-31,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2020-11-08,h12v02,480.0,2399.0,0.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2020-11-16,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2020-11-24,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2020-12-02,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2020-12-10,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2020-12-18,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2020-12-26,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-01-01,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-01-09,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-01-17,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-01-25,h12v02,480.0,2399.0,0.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-02-02,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-02-10,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-02-18,h12v02,480.0,2399.0,0.0,0.0,73.0,0b01001001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-02-26,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-03-06,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-03-14,h12v02,480.0,2399.0,0.0,0.0,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-03-22,h12v02,480.0,2399.0,0.0,0.0,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-03-30,h12v02,480.0,2399.0,0.0,0.0,97.0,0b01100001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-04-07,h12v02,480.0,2399.0,0.0001,0.0,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-04-15,h12v02,480.0,2399.0,0.0006,0.0005,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-04-23,h12v02,480.0,2399.0,0.0002,0.0002,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-05-01,h12v02,480.0,2399.0,0.001,0.0009,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-05-09,h12v02,480.0,2399.0,0.0031,0.0029,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-05-17,h12v02,480.0,2399.0,0.0193,0.0177,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-05-25,h12v02,480.0,2399.0,0.0118,0.011,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-06-02,h12v02,480.0,2399.0,0.0167,0.0154,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-06-10,h12v02,480.0,2399.0,0.0475,0.0422,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-06-18,h12v02,480.0,2399.0,0.0777,0.0676,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-06-26,h12v02,480.0,2399.0,0.078,0.0668,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-07-04,h12v02,480.0,2399.0,0.0709,0.0598,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-07-12,h12v02,480.0,2399.0,0.0606,0.0521,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-07-20,h12v02,480.0,2399.0,0.0535,0.0447,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-07-28,h12v02,480.0,2399.0,0.053,0.0437,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-08-05,h12v02,480.0,2399.0,0.0286,0.0251,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-08-13,h12v02,480.0,2399.0,0.0268,0.024,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-08-21,h12v02,480.0,2399.0,0.015,0.0133,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-08-29,h12v02,480.0,2399.0,0.0008,0.0008,105.0,0b01101001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-09-06,h12v02,480.0,2399.0,0.0097,0.0083,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-09-14,h12v02,480.0,2399.0,0.008,0.007,0.0,0b00000000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-09-22,h12v02,480.0,2399.0,0.0002,0.0001,8.0,0b00001000,0b0,Good quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1969-B,67.9979,-133.471,2021-09-30,h12v02,480.0,2399.0,0.0006,-0.0001,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-10-08,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-10-16,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-10-24,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-11-01,h12v02,480.0,2399.0,0.0,0.0,65.0,0b01000001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-11-09,h12v02,480.0,2399.0,0.0,0.0,81.0,0b01010001,0b1,Other quality,0b0,Terra,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b010,Substandard due to geometry problems - use with caution
Canada,N1969-B,67.9979,-133.471,2021-11-17,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-11-25,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-12-03,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-12-11,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-12-19,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-B,67.9979,-133.471,2021-12-27,h12v02,480.0,2399.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-C,67.99903333,-133.4665667,2008-12-26,h13v02,480.0,0.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-C,67.99903333,-133.4665667,2009-01-01,h13v02,480.0,0.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-C,67.99903333,-133.4665667,2009-01-09,h13v02,480.0,0.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1969-C,67.99903333,-133.4665667,2009-01-17,h13v02,480.0,0.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
