Category,ID,Latitude,Longitude,Date,MODIS_Tile,MYD17A2H_006_Line_Y_500m,MYD17A2H_006_Sample_X_500m,MYD17A2H_006_Gpp_500m,MYD17A2H_006_PsnNet_500m,MYD17A2H_006_Psn_QC_500m,MYD17A2H_006_Psn_QC_500m_bitmask,MYD17A2H_006_Psn_QC_500m_MODLAND,MYD17A2H_006_Psn_QC_500m_MODLAND_Description,MYD17A2H_006_Psn_QC_500m_Sensor,MYD17A2H_006_Psn_QC_500m_Sensor_Description,MYD17A2H_006_Psn_QC_500m_DeadDetector,MYD17A2H_006_Psn_QC_500m_DeadDetector_Description,MYD17A2H_006_Psn_QC_500m_CloudState,MYD17A2H_006_Psn_QC_500m_CloudState_Description,MYD17A2H_006_Psn_QC_500m_SCF_QC,MYD17A2H_006_Psn_QC_500m_SCF_QC_Description
Canada,N1990-C,65.98341667,-137.2908833,2014-08-21,h12v02,963.0,989.0,0.0206,0.0179,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2014-08-29,h12v02,963.0,989.0,0.0084,0.0065,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2014-09-06,h12v02,963.0,989.0,0.0075,0.006,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2014-09-14,h12v02,963.0,989.0,0.0068,0.005,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2014-09-22,h12v02,963.0,989.0,0.0024,0.0018,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2014-09-30,h12v02,963.0,989.0,0.0004,0.0002,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2014-10-08,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2014-10-16,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2014-10-24,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2014-11-01,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2014-11-09,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2014-11-17,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2014-11-25,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2014-12-03,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2014-12-11,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2014-12-19,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2014-12-27,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2015-01-01,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2015-01-09,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2015-01-17,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-01-25,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-02-02,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-02-10,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-02-18,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-02-26,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-03-06,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-03-14,h12v02,963.0,989.0,0.0,0.0,99.0,0b01100011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-03-22,h12v02,963.0,989.0,0.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-03-30,h12v02,963.0,989.0,0.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-04-07,h12v02,963.0,989.0,0.0,0.0,99.0,0b01100011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-04-15,h12v02,963.0,989.0,0.0,0.0,99.0,0b01100011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-04-23,h12v02,963.0,989.0,0.0,0.0,99.0,0b01100011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-05-01,h12v02,963.0,989.0,0.0001,0.0001,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-05-09,h12v02,963.0,989.0,0.0106,0.0095,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-05-17,h12v02,963.0,989.0,0.0309,0.0257,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-05-25,h12v02,963.0,989.0,0.0283,0.0232,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-06-02,h12v02,963.0,989.0,0.0199,0.0168,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-06-10,h12v02,963.0,989.0,0.0294,0.0235,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-06-18,h12v02,963.0,989.0,0.0461,0.0358,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-06-26,h12v02,963.0,989.0,0.0375,0.0273,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-07-04,h12v02,963.0,989.0,0.0397,0.0323,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-07-12,h12v02,963.0,989.0,0.0403,0.0288,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-07-20,h12v02,963.0,989.0,0.037,0.0279,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-07-28,h12v02,963.0,989.0,0.0255,0.0202,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-08-05,h12v02,963.0,989.0,0.031,0.0234,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-08-13,h12v02,963.0,989.0,0.0239,0.0198,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-08-21,h12v02,963.0,989.0,0.01,0.0082,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-08-29,h12v02,963.0,989.0,0.006,0.0048,18.0,0b00010010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b10,Mixed cloud present in pixel,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-09-06,h12v02,963.0,989.0,0.0067,0.0055,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-09-14,h12v02,963.0,989.0,0.0009,0.0007,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-09-22,h12v02,963.0,989.0,0.0002,0.0001,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2015-09-30,h12v02,963.0,989.0,0.0004,0.0001,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-10-08,h12v02,963.0,989.0,0.0002,-0.0013,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-10-16,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-10-24,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-11-01,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-11-09,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-11-17,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2015-11-25,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2015-12-11,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2016-01-01,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2016-01-09,h12v02,963.0,989.0,32767.0,32767.0,255.0,0b11111111,0b1,Other quality,0b1,Aqua,0b1,Dead detectors caused >50% adjacent detector retrieval,0b11,"Cloud state not defined, assumed clear",0b111,Fill Value
Canada,N1990-C,65.98341667,-137.2908833,2016-01-17,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-01-25,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-02-02,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-02-10,h12v02,963.0,989.0,0.0,0.0,75.0,0b01001011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-02-18,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-02-26,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-03-05,h12v02,963.0,989.0,0.0,0.0,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-03-13,h12v02,963.0,989.0,0.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-03-21,h12v02,963.0,989.0,0.0,0.0,99.0,0b01100011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-03-29,h12v02,963.0,989.0,0.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-04-06,h12v02,963.0,989.0,0.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-04-14,h12v02,963.0,989.0,0.0,0.0,99.0,0b01100011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-04-22,h12v02,963.0,989.0,0.0,0.0,107.0,0b01101011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b011,Substandard due to other than geometry problems - use with caution
Canada,N1990-C,65.98341667,-137.2908833,2016-04-30,h12v02,963.0,989.0,0.0015,0.0013,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-05-08,h12v02,963.0,989.0,0.0166,0.0145,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-05-16,h12v02,963.0,989.0,0.0094,0.008,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-05-24,h12v02,963.0,989.0,0.0139,0.0121,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-06-01,h12v02,963.0,989.0,0.0178,0.0149,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-06-09,h12v02,963.0,989.0,0.0402,0.0341,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-06-17,h12v02,963.0,989.0,0.0328,0.027,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-06-25,h12v02,963.0,989.0,0.0344,0.0273,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-07-03,h12v02,963.0,989.0,0.0352,0.0247,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-07-11,h12v02,963.0,989.0,0.0483,0.0338,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-07-19,h12v02,963.0,989.0,0.0319,0.0262,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-07-27,h12v02,963.0,989.0,0.0377,0.0306,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-08-04,h12v02,963.0,989.0,0.017,0.0127,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-08-12,h12v02,963.0,989.0,0.0296,0.0245,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-08-20,h12v02,963.0,989.0,0.0211,0.017,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-08-28,h12v02,963.0,989.0,0.0114,0.0092,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-09-05,h12v02,963.0,989.0,0.0091,0.0073,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-09-13,h12v02,963.0,989.0,0.0038,0.0026,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-09-21,h12v02,963.0,989.0,0.0053,0.004,2.0,0b00000010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-09-29,h12v02,963.0,989.0,0.0005,0.0005,10.0,0b00001010,0b0,Good quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b01,Significant clouds WERE present,0b000,Very best possible
Canada,N1990-C,65.98341667,-137.2908833,2016-10-07,h12v02,963.0,989.0,0.001,-0.0007,67.0,0b01000011,0b1,Other quality,0b1,Aqua,0b0,"Detectors apparently fine for up to 50% of channels 1, 2",0b00,Significant clouds NOT present (clear),0b010,Substandard due to geometry problems - use with caution
